Unnamed: 0,Pos,Sense1,Sense2,Merge,Sense1_keys,Sense2_keys,wn_oed_feature
12581,v,meet#v#10,meet#v#7,not-merged,meet%2:33:00::;encounter%2:33:00::;play%2:33:02::;take_on%2:33:01::;,take_on%2:33:01::;,0.0
12582,v,meet#v#10,meet#v#2,not-merged,meet%2:33:00::;encounter%2:33:00::;play%2:33:02::;take_on%2:33:01::;,take_on%2:33:01::;take_on%2:33:01::;,0.0
12583,v,meet#v#10,meet#v#8,not-merged,meet%2:33:00::;encounter%2:33:00::;play%2:33:02::;take_on%2:33:01::;,take_on%2:33:01::;take_on%2:33:01::;take_on%2:33:01::;take_on%2:33:01::;take_on%2:33:01::;,0.0
12584,v,meet#v#10,meet#v#9,not-merged,meet%2:33:00::;encounter%2:33:00::;play%2:33:02::;take_on%2:33:01::;,take_on%2:33:01::;,0.0
12585,v,meet#v#10,meet#v#3,not-merged,meet%2:33:00::;encounter%2:33:00::;play%2:33:02::;take_on%2:33:01::;,take_on%2:33:01::;take_on%2:33:01::;,0.0
12586,v,meet#v#10,meet#v#13,not-merged,meet%2:33:00::;encounter%2:33:00::;play%2:33:02::;take_on%2:33:01::;,take_on%2:33:01::;take_on%2:33:01::;take_on%2:33:01::;take_on%2:33:01::;,0.0
12587,v,meet#v#10,meet#v#4,not-merged,meet%2:33:00::;encounter%2:33:00::;play%2:33:02::;take_on%2:33:01::;,take_on%2:33:01::;take_on%2:33:01::;take_on%2:33:01::;take_on%2:33:01::;take_on%2:33:01::;,0.0
12588,v,meet#v#10,meet#v#5,not-merged,meet%2:33:00::;encounter%2:33:00::;play%2:33:02::;take_on%2:33:01::;,take_on%2:33:01::;take_on%2:33:01::;take_on%2:33:01::;,0.0
12589,v,meet#v#10,meet#v#6,not-merged,meet%2:33:00::;encounter%2:33:00::;play%2:33:02::;take_on%2:33:01::;,take_on%2:33:01::;take_on%2:33:01::;take_on%2:33:01::;,0.0
12590,v,meet#v#10,meet#v#11,not-merged,meet%2:33:00::;encounter%2:33:00::;play%2:33:02::;take_on%2:33:01::;,take_on%2:33:01::;take_on%2:33:01::;take_on%2:33:01::;,0.0
12591,v,meet#v#10,meet#v#12,not-merged,meet%2:33:00::;encounter%2:33:00::;play%2:33:02::;take_on%2:33:01::;,take_on%2:33:01::;take_on%2:33:01::;,0.0
12592,v,meet#v#1,meet#v#7,merged,meet%2:38:01::;run_into%2:38:01::;encounter%2:38:00::;run_across%2:38:00::;come_across%2:38:00::;see%2:38:00::;,see%2:38:00::;,1.0
12593,v,meet#v#1,meet#v#2,not-merged,meet%2:38:01::;run_into%2:38:01::;encounter%2:38:00::;run_across%2:38:00::;come_across%2:38:00::;see%2:38:00::;,see%2:38:00::;see%2:38:00::;,1.0
12594,v,meet#v#1,meet#v#8,not-merged,meet%2:38:01::;run_into%2:38:01::;encounter%2:38:00::;run_across%2:38:00::;come_across%2:38:00::;see%2:38:00::;,see%2:38:00::;see%2:38:00::;see%2:38:00::;see%2:38:00::;see%2:38:00::;,1.0
12595,v,meet#v#1,meet#v#9,not-merged,meet%2:38:01::;run_into%2:38:01::;encounter%2:38:00::;run_across%2:38:00::;come_across%2:38:00::;see%2:38:00::;,see%2:38:00::;,1.0
12596,v,meet#v#1,meet#v#3,not-merged,meet%2:38:01::;run_into%2:38:01::;encounter%2:38:00::;run_across%2:38:00::;come_across%2:38:00::;see%2:38:00::;,see%2:38:00::;see%2:38:00::;,1.0
12597,v,meet#v#1,meet#v#13,not-merged,meet%2:38:01::;run_into%2:38:01::;encounter%2:38:00::;run_across%2:38:00::;come_across%2:38:00::;see%2:38:00::;,see%2:38:00::;see%2:38:00::;see%2:38:00::;see%2:38:00::;,1.0
12598,v,meet#v#1,meet#v#4,not-merged,meet%2:38:01::;run_into%2:38:01::;encounter%2:38:00::;run_across%2:38:00::;come_across%2:38:00::;see%2:38:00::;,see%2:38:00::;see%2:38:00::;see%2:38:00::;see%2:38:00::;see%2:38:00::;,1.0
12599,v,meet#v#1,meet#v#5,not-merged,meet%2:38:01::;run_into%2:38:01::;encounter%2:38:00::;run_across%2:38:00::;come_across%2:38:00::;see%2:38:00::;,see%2:38:00::;see%2:38:00::;see%2:38:00::;,1.0
12600,v,meet#v#1,meet#v#6,not-merged,meet%2:38:01::;run_into%2:38:01::;encounter%2:38:00::;run_across%2:38:00::;come_across%2:38:00::;see%2:38:00::;,see%2:38:00::;see%2:38:00::;see%2:38:00::;,1.0
12601,v,meet#v#1,meet#v#11,not-merged,meet%2:38:01::;run_into%2:38:01::;encounter%2:38:00::;run_across%2:38:00::;come_across%2:38:00::;see%2:38:00::;,see%2:38:00::;see%2:38:00::;see%2:38:00::;,1.0
12602,v,meet#v#1,meet#v#12,not-merged,meet%2:38:01::;run_into%2:38:01::;encounter%2:38:00::;run_across%2:38:00::;come_across%2:38:00::;see%2:38:00::;,see%2:38:00::;see%2:38:00::;,1.0
12603,v,meet#v#7,meet#v#2,not-merged,meet%2:41:03::;,meet%2:41:03::;meet%2:41:03::;,1.0
12604,v,meet#v#7,meet#v#8,not-merged,meet%2:41:03::;,meet%2:41:03::;meet%2:41:03::;meet%2:41:03::;meet%2:41:03::;meet%2:41:03::;,1.0
12605,v,meet#v#7,meet#v#9,not-merged,meet%2:41:03::;,meet%2:41:03::;,1.0
12606,v,meet#v#7,meet#v#3,not-merged,meet%2:41:03::;,meet%2:41:03::;meet%2:41:03::;,1.0
12607,v,meet#v#7,meet#v#13,not-merged,meet%2:41:03::;,meet%2:41:03::;meet%2:41:03::;meet%2:41:03::;meet%2:41:03::;,1.0
12608,v,meet#v#7,meet#v#4,not-merged,meet%2:41:03::;,meet%2:41:03::;meet%2:41:03::;meet%2:41:03::;meet%2:41:03::;meet%2:41:03::;,1.0
12609,v,meet#v#7,meet#v#5,not-merged,meet%2:41:03::;,meet%2:41:03::;meet%2:41:03::;meet%2:41:03::;,1.0
12610,v,meet#v#7,meet#v#6,not-merged,meet%2:41:03::;,meet%2:41:03::;meet%2:41:03::;meet%2:41:03::;,1.0
12611,v,meet#v#7,meet#v#11,not-merged,meet%2:41:03::;,meet%2:41:03::;meet%2:41:03::;meet%2:41:03::;,1.0
12612,v,meet#v#7,meet#v#12,not-merged,meet%2:41:03::;,meet%2:41:03::;meet%2:41:03::;,1.0
12613,v,meet#v#2,meet#v#8,merged,meet%2:41:01::;get_together%2:41:01::;,get_together%2:41:01::;get_together%2:41:01::;get_together%2:41:01::;get_together%2:41:01::;get_together%2:41:01::;,0.0
12614,v,meet#v#2,meet#v#9,merged,meet%2:41:01::;get_together%2:41:01::;,get_together%2:41:01::;,0.0
12615,v,meet#v#2,meet#v#3,not-merged,meet%2:41:01::;get_together%2:41:01::;,get_together%2:41:01::;get_together%2:41:01::;,0.0
12616,v,meet#v#2,meet#v#13,not-merged,meet%2:41:01::;get_together%2:41:01::;,get_together%2:41:01::;get_together%2:41:01::;get_together%2:41:01::;get_together%2:41:01::;,0.0
12617,v,meet#v#2,meet#v#4,not-merged,meet%2:41:01::;get_together%2:41:01::;,get_together%2:41:01::;get_together%2:41:01::;get_together%2:41:01::;get_together%2:41:01::;get_together%2:41:01::;,0.0
12618,v,meet#v#2,meet#v#5,not-merged,meet%2:41:01::;get_together%2:41:01::;,get_together%2:41:01::;get_together%2:41:01::;get_together%2:41:01::;,0.0
12619,v,meet#v#2,meet#v#6,not-merged,meet%2:41:01::;get_together%2:41:01::;,get_together%2:41:01::;get_together%2:41:01::;get_together%2:41:01::;,0.0
12620,v,meet#v#2,meet#v#11,not-merged,meet%2:41:01::;get_together%2:41:01::;,get_together%2:41:01::;get_together%2:41:01::;get_together%2:41:01::;,0.0
12621,v,meet#v#2,meet#v#12,not-merged,meet%2:41:01::;get_together%2:41:01::;,get_together%2:41:01::;get_together%2:41:01::;,0.0
12622,v,meet#v#8,meet#v#9,merged,meet%2:41:00::;gather%2:41:00::;assemble%2:41:00::;forgather%2:41:00::;foregather%2:41:00::;,foregather%2:41:00::;,0.0
12623,v,meet#v#8,meet#v#3,not-merged,meet%2:41:00::;gather%2:41:00::;assemble%2:41:00::;forgather%2:41:00::;foregather%2:41:00::;,foregather%2:41:00::;foregather%2:41:00::;,0.0
12624,v,meet#v#8,meet#v#13,not-merged,meet%2:41:00::;gather%2:41:00::;assemble%2:41:00::;forgather%2:41:00::;foregather%2:41:00::;,foregather%2:41:00::;foregather%2:41:00::;foregather%2:41:00::;foregather%2:41:00::;,0.0
12625,v,meet#v#8,meet#v#4,not-merged,meet%2:41:00::;gather%2:41:00::;assemble%2:41:00::;forgather%2:41:00::;foregather%2:41:00::;,foregather%2:41:00::;foregather%2:41:00::;foregather%2:41:00::;foregather%2:41:00::;foregather%2:41:00::;,0.0
12626,v,meet#v#8,meet#v#5,not-merged,meet%2:41:00::;gather%2:41:00::;assemble%2:41:00::;forgather%2:41:00::;foregather%2:41:00::;,foregather%2:41:00::;foregather%2:41:00::;foregather%2:41:00::;,0.0
12627,v,meet#v#8,meet#v#6,not-merged,meet%2:41:00::;gather%2:41:00::;assemble%2:41:00::;forgather%2:41:00::;foregather%2:41:00::;,foregather%2:41:00::;foregather%2:41:00::;foregather%2:41:00::;,0.0
12628,v,meet#v#8,meet#v#11,not-merged,meet%2:41:00::;gather%2:41:00::;assemble%2:41:00::;forgather%2:41:00::;foregather%2:41:00::;,foregather%2:41:00::;foregather%2:41:00::;foregather%2:41:00::;,0.0
12629,v,meet#v#8,meet#v#12,not-merged,meet%2:41:00::;gather%2:41:00::;assemble%2:41:00::;forgather%2:41:00::;foregather%2:41:00::;,foregather%2:41:00::;foregather%2:41:00::;,0.0
12630,v,meet#v#9,meet#v#3,not-merged,meet%2:38:06::;,meet%2:38:06::;meet%2:38:06::;,1.0
12631,v,meet#v#9,meet#v#13,not-merged,meet%2:38:06::;,meet%2:38:06::;meet%2:38:06::;meet%2:38:06::;meet%2:38:06::;,1.0
12632,v,meet#v#9,meet#v#4,not-merged,meet%2:38:06::;,meet%2:38:06::;meet%2:38:06::;meet%2:38:06::;meet%2:38:06::;meet%2:38:06::;,1.0
12633,v,meet#v#9,meet#v#5,not-merged,meet%2:38:06::;,meet%2:38:06::;meet%2:38:06::;meet%2:38:06::;,1.0
12634,v,meet#v#9,meet#v#6,not-merged,meet%2:38:06::;,meet%2:38:06::;meet%2:38:06::;meet%2:38:06::;,1.0
12635,v,meet#v#9,meet#v#11,not-merged,meet%2:38:06::;,meet%2:38:06::;meet%2:38:06::;meet%2:38:06::;,1.0
12636,v,meet#v#9,meet#v#12,not-merged,meet%2:38:06::;,meet%2:38:06::;meet%2:38:06::;,1.0
12637,v,meet#v#3,meet#v#13,merged,converge%2:42:00::;meet%2:42:02::;,meet%2:42:02::;meet%2:42:02::;meet%2:42:02::;meet%2:42:02::;,1.0
12638,v,meet#v#3,meet#v#4,not-merged,converge%2:42:00::;meet%2:42:02::;,meet%2:42:02::;meet%2:42:02::;meet%2:42:02::;meet%2:42:02::;meet%2:42:02::;,1.0
12639,v,meet#v#3,meet#v#5,not-merged,converge%2:42:00::;meet%2:42:02::;,meet%2:42:02::;meet%2:42:02::;meet%2:42:02::;,1.0
12640,v,meet#v#3,meet#v#6,not-merged,converge%2:42:00::;meet%2:42:02::;,meet%2:42:02::;meet%2:42:02::;meet%2:42:02::;,1.0
12641,v,meet#v#3,meet#v#11,not-merged,converge%2:42:00::;meet%2:42:02::;,meet%2:42:02::;meet%2:42:02::;meet%2:42:02::;,1.0
12642,v,meet#v#3,meet#v#12,not-merged,converge%2:42:00::;meet%2:42:02::;,meet%2:42:02::;meet%2:42:02::;,1.0
12643,v,meet#v#13,meet#v#4,not-merged,touch%2:35:01::;adjoin%2:35:03::;meet%2:35:00::;contact%2:35:03::;,contact%2:35:03::;contact%2:35:03::;contact%2:35:03::;contact%2:35:03::;contact%2:35:03::;,1.0
12644,v,meet#v#13,meet#v#5,not-merged,touch%2:35:01::;adjoin%2:35:03::;meet%2:35:00::;contact%2:35:03::;,contact%2:35:03::;contact%2:35:03::;contact%2:35:03::;,1.0
12645,v,meet#v#13,meet#v#6,not-merged,touch%2:35:01::;adjoin%2:35:03::;meet%2:35:00::;contact%2:35:03::;,contact%2:35:03::;contact%2:35:03::;contact%2:35:03::;,1.0
12646,v,meet#v#13,meet#v#11,not-merged,touch%2:35:01::;adjoin%2:35:03::;meet%2:35:00::;contact%2:35:03::;,contact%2:35:03::;contact%2:35:03::;contact%2:35:03::;,1.0
12647,v,meet#v#13,meet#v#12,not-merged,touch%2:35:01::;adjoin%2:35:03::;meet%2:35:00::;contact%2:35:03::;,contact%2:35:03::;contact%2:35:03::;,1.0
12648,v,meet#v#4,meet#v#5,merged,meet%2:34:00::;satisfy%2:34:01::;fill%2:34:02::;fulfill%2:34:00::;fulfil%2:34:00::;,fulfil%2:34:00::;fulfil%2:34:00::;fulfil%2:34:00::;,1.0
12649,v,meet#v#4,meet#v#6,merged,meet%2:34:00::;satisfy%2:34:01::;fill%2:34:02::;fulfill%2:34:00::;fulfil%2:34:00::;,fulfil%2:34:00::;fulfil%2:34:00::;fulfil%2:34:00::;,1.0
12650,v,meet#v#4,meet#v#11,not-merged,meet%2:34:00::;satisfy%2:34:01::;fill%2:34:02::;fulfill%2:34:00::;fulfil%2:34:00::;,fulfil%2:34:00::;fulfil%2:34:00::;fulfil%2:34:00::;,1.0
12651,v,meet#v#4,meet#v#12,not-merged,meet%2:34:00::;satisfy%2:34:01::;fill%2:34:02::;fulfill%2:34:00::;fulfil%2:34:00::;,fulfil%2:34:00::;fulfil%2:34:00::;,1.0
12652,v,meet#v#5,meet#v#6,merged,meet%2:42:01::;fit%2:42:01::;conform_to%2:42:01::;,conform_to%2:42:01::;conform_to%2:42:01::;conform_to%2:42:01::;,0.0
12653,v,meet#v#5,meet#v#11,not-merged,meet%2:42:01::;fit%2:42:01::;conform_to%2:42:01::;,conform_to%2:42:01::;conform_to%2:42:01::;conform_to%2:42:01::;,0.0
12654,v,meet#v#5,meet#v#12,not-merged,meet%2:42:01::;fit%2:42:01::;conform_to%2:42:01::;,conform_to%2:42:01::;conform_to%2:42:01::;,0.0
12655,v,meet#v#6,meet#v#11,not-merged,meet%2:41:02::;match%2:41:00::;cope_with%2:41:00::;,cope_with%2:41:00::;cope_with%2:41:00::;cope_with%2:41:00::;,0.0
12656,v,meet#v#6,meet#v#12,not-merged,meet%2:41:02::;match%2:41:00::;cope_with%2:41:00::;,cope_with%2:41:00::;cope_with%2:41:00::;,0.0
12657,v,meet#v#11,meet#v#12,merged,meet%2:42:00::;encounter%2:42:02::;receive%2:42:00::;,receive%2:42:00::;receive%2:42:00::;,1.0
12658,v,belong#v#1,belong#v#2,not-merged,belong%2:40:00::;,belong%2:40:00::;belong%2:40:00::;belong%2:40:00::;belong%2:40:00::;belong%2:40:00::;,0.0
12659,v,belong#v#1,belong#v#3,not-merged,belong%2:40:00::;,belong%2:40:00::;,0.0
12660,v,belong#v#1,belong#v#4,not-merged,belong%2:40:00::;,belong%2:40:00::;belong%2:40:00::;,0.0
12661,v,belong#v#1,belong#v#5,not-merged,belong%2:40:00::;,belong%2:40:00::;,0.0
12662,v,belong#v#2,belong#v#3,merged,dwell%2:42:01::;consist%2:42:00::;lie%2:42:01::;belong%2:42:00::;lie_in%2:42:00::;,lie_in%2:42:00::;,0.0
12663,v,belong#v#2,belong#v#4,merged,dwell%2:42:01::;consist%2:42:00::;lie%2:42:01::;belong%2:42:00::;lie_in%2:42:00::;,lie_in%2:42:00::;lie_in%2:42:00::;,0.0
12664,v,belong#v#2,belong#v#5,merged,dwell%2:42:01::;consist%2:42:00::;lie%2:42:01::;belong%2:42:00::;lie_in%2:42:00::;,lie_in%2:42:00::;,0.0
12665,v,belong#v#3,belong#v#4,merged,belong%2:42:02::;,belong%2:42:02::;belong%2:42:02::;,1.0
12666,v,belong#v#3,belong#v#5,merged,belong%2:42:02::;,belong%2:42:02::;,1.0
12667,v,belong#v#4,belong#v#5,merged,belong%2:42:03::;go%2:42:04::;,go%2:42:04::;,1.0
12668,v,miss#v#7,miss#v#2,not-merged,miss%2:35:00::;,miss%2:35:00::;,1.0
12669,v,miss#v#7,miss#v#,not-merged,miss%2:35:00::;,,0.0
12670,v,miss#v#7,miss#v#1,not-merged,miss%2:35:00::;,miss%2:35:00::;miss%2:35:00::;,1.0
12671,v,miss#v#7,miss#v#3,not-merged,miss%2:35:00::;,miss%2:35:00::;,1.0
12672,v,miss#v#7,miss#v#4,not-merged,miss%2:35:00::;,miss%2:35:00::;miss%2:35:00::;miss%2:35:00::;miss%2:35:00::;miss%2:35:00::;miss%2:35:00::;miss%2:35:00::;miss%2:35:00::;,1.0
12673,v,miss#v#7,miss#v#5,not-merged,miss%2:35:00::;,miss%2:35:00::;,1.0
12674,v,miss#v#7,miss#v#9,not-merged,miss%2:35:00::;,miss%2:35:00::;miss%2:35:00::;,1.0
12675,v,miss#v#7,miss#v#6,not-merged,miss%2:35:00::;,miss%2:35:00::;miss%2:35:00::;,1.0
12676,v,miss#v#7,miss#v#8,not-merged,miss%2:35:00::;,miss%2:35:00::;,1.0
12677,v,miss#v#2,miss#v#,not-merged,miss%2:37:00::;,,0.0
12678,v,miss#v#2,miss#v#1,not-merged,miss%2:37:00::;,miss%2:37:00::;miss%2:37:00::;,1.0
12679,v,miss#v#2,miss#v#3,not-merged,miss%2:37:00::;,miss%2:37:00::;,1.0
12680,v,miss#v#2,miss#v#4,not-merged,miss%2:37:00::;,miss%2:37:00::;miss%2:37:00::;miss%2:37:00::;miss%2:37:00::;miss%2:37:00::;miss%2:37:00::;miss%2:37:00::;miss%2:37:00::;,1.0
12681,v,miss#v#2,miss#v#5,not-merged,miss%2:37:00::;,miss%2:37:00::;,1.0
12682,v,miss#v#2,miss#v#9,not-merged,miss%2:37:00::;,miss%2:37:00::;miss%2:37:00::;,1.0
12683,v,miss#v#2,miss#v#6,not-merged,miss%2:37:00::;,miss%2:37:00::;miss%2:37:00::;,1.0
12684,v,miss#v#2,miss#v#8,not-merged,miss%2:37:00::;,miss%2:37:00::;,1.0
12692,v,miss#v#1,miss#v#3,merged,miss%2:39:00::;lose%2:39:01::;,lose%2:39:01::;,1.0
12693,v,miss#v#1,miss#v#4,merged,miss%2:39:00::;lose%2:39:01::;,lose%2:39:01::;lose%2:39:01::;lose%2:39:01::;lose%2:39:01::;lose%2:39:01::;lose%2:39:01::;lose%2:39:01::;lose%2:39:01::;,1.0
12694,v,miss#v#1,miss#v#5,merged,miss%2:39:00::;lose%2:39:01::;,lose%2:39:01::;,1.0
12695,v,miss#v#1,miss#v#9,merged,miss%2:39:00::;lose%2:39:01::;,lose%2:39:01::;lose%2:39:01::;,1.0
12696,v,miss#v#1,miss#v#6,not-merged,miss%2:39:00::;lose%2:39:01::;,lose%2:39:01::;lose%2:39:01::;,1.0
12697,v,miss#v#1,miss#v#8,not-merged,miss%2:39:00::;lose%2:39:01::;,lose%2:39:01::;,1.0
12698,v,miss#v#3,miss#v#4,merged,miss%2:42:01::;,miss%2:42:01::;miss%2:42:01::;miss%2:42:01::;miss%2:42:01::;miss%2:42:01::;miss%2:42:01::;miss%2:42:01::;miss%2:42:01::;,1.0
12699,v,miss#v#3,miss#v#5,merged,miss%2:42:01::;,miss%2:42:01::;,1.0
12700,v,miss#v#3,miss#v#9,merged,miss%2:42:01::;,miss%2:42:01::;miss%2:42:01::;,1.0
12701,v,miss#v#3,miss#v#6,not-merged,miss%2:42:01::;,miss%2:42:01::;miss%2:42:01::;,1.0
12702,v,miss#v#3,miss#v#8,not-merged,miss%2:42:01::;,miss%2:42:01::;,1.0
12703,v,miss#v#4,miss#v#5,merged,neglect%2:31:00::;pretermit%2:31:00::;omit%2:31:00::;drop%2:31:00::;miss%2:31:00::;leave_out%2:31:00::;overlook%2:31:00::;overleap%2:31:00::;,overleap%2:31:00::;,1.0
12704,v,miss#v#4,miss#v#9,merged,neglect%2:31:00::;pretermit%2:31:00::;omit%2:31:00::;drop%2:31:00::;miss%2:31:00::;leave_out%2:31:00::;overlook%2:31:00::;overleap%2:31:00::;,overleap%2:31:00::;overleap%2:31:00::;,1.0
12705,v,miss#v#4,miss#v#6,not-merged,neglect%2:31:00::;pretermit%2:31:00::;omit%2:31:00::;drop%2:31:00::;miss%2:31:00::;leave_out%2:31:00::;overlook%2:31:00::;overleap%2:31:00::;,overleap%2:31:00::;overleap%2:31:00::;,1.0
12706,v,miss#v#4,miss#v#8,not-merged,neglect%2:31:00::;pretermit%2:31:00::;omit%2:31:00::;drop%2:31:00::;miss%2:31:00::;leave_out%2:31:00::;overlook%2:31:00::;overleap%2:31:00::;,overleap%2:31:00::;,1.0
12707,v,miss#v#5,miss#v#9,merged,miss%2:38:00::;,miss%2:38:00::;miss%2:38:00::;,1.0
12708,v,miss#v#5,miss#v#6,not-merged,miss%2:38:00::;,miss%2:38:00::;miss%2:38:00::;,1.0
12709,v,miss#v#5,miss#v#8,not-merged,miss%2:38:00::;,miss%2:38:00::;,1.0
12710,v,miss#v#9,miss#v#6,not-merged,miss%2:32:00::;escape%2:32:00::;,escape%2:32:00::;escape%2:32:00::;,1.0
12711,v,miss#v#9,miss#v#8,not-merged,miss%2:32:00::;escape%2:32:00::;,escape%2:32:00::;,1.0
12712,v,miss#v#6,miss#v#8,merged,miss%2:42:00::;lack%2:42:00::;,lack%2:42:00::;,0.0
12713,v,sue#v#1,sue#v#,not-merged,action%2:41:00::;sue%2:41:00::;litigate%2:41:00::;process%2:41:00::;,,0.0
12717,n,obstruction#n#2,obstruction#n#4,not-merged,obstruction%1:26:00::;blockage%1:26:00::;,blockage%1:26:00::;,1.0
12718,n,obstruction#n#2,obstruction#n#5,not-merged,obstruction%1:26:00::;blockage%1:26:00::;,blockage%1:26:00::;,1.0
12719,n,obstruction#n#4,obstruction#n#5,merged,obstruction%1:04:01::;,obstruction%1:04:01::;,1.0
12720,v,conduct#v#1,conduct#v#3,not-merged,conduct%2:41:00::;carry_on%2:41:00::;deal%2:41:02::;,deal%2:41:02::;deal%2:41:02::;deal%2:41:02::;deal%2:41:02::;deal%2:41:02::;deal%2:41:02::;deal%2:41:02::;,1.0
12721,v,conduct#v#1,conduct#v#4,not-merged,conduct%2:41:00::;carry_on%2:41:00::;deal%2:41:02::;,deal%2:41:02::;deal%2:41:02::;deal%2:41:02::;deal%2:41:02::;deal%2:41:02::;,1.0
12722,v,conduct#v#1,conduct#v#5,not-merged,conduct%2:41:00::;carry_on%2:41:00::;deal%2:41:02::;,deal%2:41:02::;deal%2:41:02::;deal%2:41:02::;deal%2:41:02::;deal%2:41:02::;,1.0
12723,v,conduct#v#1,conduct#v#2,not-merged,conduct%2:41:00::;carry_on%2:41:00::;deal%2:41:02::;,deal%2:41:02::;deal%2:41:02::;deal%2:41:02::;,1.0
12724,v,conduct#v#1,conduct#v#6,not-merged,conduct%2:41:00::;carry_on%2:41:00::;deal%2:41:02::;,deal%2:41:02::;,1.0
12725,v,conduct#v#3,conduct#v#4,not-merged,behave%2:41:01::;acquit%2:41:00::;bear%2:41:00::;deport%2:41:02::;conduct%2:41:01::;comport%2:41:01::;carry%2:41:01::;,carry%2:41:01::;carry%2:41:01::;carry%2:41:01::;carry%2:41:01::;carry%2:41:01::;,1.0
12726,v,conduct#v#3,conduct#v#5,not-merged,behave%2:41:01::;acquit%2:41:00::;bear%2:41:00::;deport%2:41:02::;conduct%2:41:01::;comport%2:41:01::;carry%2:41:01::;,carry%2:41:01::;carry%2:41:01::;carry%2:41:01::;carry%2:41:01::;carry%2:41:01::;,1.0
12727,v,conduct#v#3,conduct#v#2,not-merged,behave%2:41:01::;acquit%2:41:00::;bear%2:41:00::;deport%2:41:02::;conduct%2:41:01::;comport%2:41:01::;carry%2:41:01::;,carry%2:41:01::;carry%2:41:01::;carry%2:41:01::;,1.0
12728,v,conduct#v#3,conduct#v#6,not-merged,behave%2:41:01::;acquit%2:41:00::;bear%2:41:00::;deport%2:41:02::;conduct%2:41:01::;comport%2:41:01::;carry%2:41:01::;,carry%2:41:01::;,1.0
12729,v,conduct#v#4,conduct#v#5,not-merged,conduct%2:38:00::;transmit%2:38:00::;convey%2:38:02::;carry%2:38:03::;channel%2:38:01::;,channel%2:38:01::;channel%2:38:01::;channel%2:38:01::;channel%2:38:01::;channel%2:38:01::;,1.0
12730,v,conduct#v#4,conduct#v#2,not-merged,conduct%2:38:00::;transmit%2:38:00::;convey%2:38:02::;carry%2:38:03::;channel%2:38:01::;,channel%2:38:01::;channel%2:38:01::;channel%2:38:01::;,1.0
12731,v,conduct#v#4,conduct#v#6,not-merged,conduct%2:38:00::;transmit%2:38:00::;convey%2:38:02::;carry%2:38:03::;channel%2:38:01::;,channel%2:38:01::;,1.0
12732,v,conduct#v#5,conduct#v#2,not-merged,lead%2:38:01::;take%2:38:09::;direct%2:38:00::;conduct%2:38:01::;guide%2:38:00::;,guide%2:38:00::;guide%2:38:00::;guide%2:38:00::;,1.0
12733,v,conduct#v#5,conduct#v#6,not-merged,lead%2:38:01::;take%2:38:09::;direct%2:38:00::;conduct%2:38:01::;guide%2:38:00::;,guide%2:38:00::;,1.0
12734,v,conduct#v#2,conduct#v#6,merged,conduct%2:36:00::;lead%2:36:00::;direct%2:36:02::;,direct%2:36:02::;,1.0
12735,v,tumble#v#6,tumble#v#7,not-merged,tumble%2:35:00::;,tumble%2:35:00::;tumble%2:35:00::;tumble%2:35:00::;tumble%2:35:00::;tumble%2:35:00::;tumble%2:35:00::;tumble%2:35:00::;tumble%2:35:00::;,1.0
12736,v,tumble#v#6,tumble#v#11,not-merged,tumble%2:35:00::;,tumble%2:35:00::;,1.0
12737,v,tumble#v#6,tumble#v#1,not-merged,tumble%2:35:00::;,tumble%2:35:00::;tumble%2:35:00::;,1.0
12738,v,tumble#v#6,tumble#v#2,not-merged,tumble%2:35:00::;,tumble%2:35:00::;tumble%2:35:00::;tumble%2:35:00::;,1.0
12739,v,tumble#v#6,tumble#v#5,not-merged,tumble%2:35:00::;,tumble%2:35:00::;tumble%2:35:00::;tumble%2:35:00::;tumble%2:35:00::;tumble%2:35:00::;,1.0
12740,v,tumble#v#6,tumble#v#8,not-merged,tumble%2:35:00::;,tumble%2:35:00::;,1.0
12741,v,tumble#v#6,tumble#v#10,not-merged,tumble%2:35:00::;,tumble%2:35:00::;,1.0
12742,v,tumble#v#6,tumble#v#3,not-merged,tumble%2:35:00::;,tumble%2:35:00::;,1.0
12743,v,tumble#v#6,tumble#v#4,not-merged,tumble%2:35:00::;,tumble%2:35:00::;tumble%2:35:00::;tumble%2:35:00::;,1.0
12744,v,tumble#v#6,tumble#v#9,not-merged,tumble%2:35:00::;,tumble%2:35:00::;,1.0
12745,v,tumble#v#7,tumble#v#11,not-merged,catch_on%2:31:00::;get_wise%2:31:00::;get_onto%2:31:00::;tumble%2:31:00::;latch_on%2:31:00::;cotton_on%2:31:00::;twig%2:31:00::;get_it%2:31:00::;,get_it%2:31:00::;,0.0
12746,v,tumble#v#7,tumble#v#1,not-merged,catch_on%2:31:00::;get_wise%2:31:00::;get_onto%2:31:00::;tumble%2:31:00::;latch_on%2:31:00::;cotton_on%2:31:00::;twig%2:31:00::;get_it%2:31:00::;,get_it%2:31:00::;get_it%2:31:00::;,0.0
12747,v,tumble#v#7,tumble#v#2,not-merged,catch_on%2:31:00::;get_wise%2:31:00::;get_onto%2:31:00::;tumble%2:31:00::;latch_on%2:31:00::;cotton_on%2:31:00::;twig%2:31:00::;get_it%2:31:00::;,get_it%2:31:00::;get_it%2:31:00::;get_it%2:31:00::;,0.0
