,Pos,Sense1,Sense2,Merge
9666,v,contribute#v#3,contribute#v#4,not-merged
9667,v,contribute#v#1,contribute#v#2,merged
9668,v,contribute#v#1,contribute#v#4,merged
9669,v,contribute#v#2,contribute#v#4,merged
9670,n,tunnel#n#1,tunnel#n#2,not-merged
9671,v,weaken#v#1,weaken#v#2,merged
9672,v,weaken#v#1,weaken#v#3,merged
9673,v,weaken#v#1,weaken#v#4,merged
9674,v,weaken#v#1,weaken#v#5,merged
9675,v,weaken#v#2,weaken#v#3,merged
9676,v,weaken#v#2,weaken#v#4,merged
9677,v,weaken#v#2,weaken#v#5,merged
9678,v,weaken#v#3,weaken#v#4,merged
9679,v,weaken#v#3,weaken#v#5,merged
9680,v,weaken#v#4,weaken#v#5,merged
9681,v,believe#v#4,believe#v#1,not-merged
9682,v,believe#v#4,believe#v#2,not-merged
9683,v,believe#v#4,believe#v#3,not-merged
9684,v,believe#v#4,believe#v#5,not-merged
9685,v,believe#v#1,believe#v#2,merged
9686,v,believe#v#1,believe#v#3,merged
9687,v,believe#v#1,believe#v#5,merged
9688,v,believe#v#2,believe#v#3,merged
9689,v,believe#v#2,believe#v#5,merged
9690,v,believe#v#3,believe#v#5,merged
9691,n,profit#n#2,profit#n#1,not-merged
9692,n,profit#n#2,profit#n#-,not-merged
9693,n,profit#n#1,profit#n#-,merged
9694,n,stock#n#2,stock#n#6,not-merged
9695,n,stock#n#2,stock#n#8,not-merged
9696,n,stock#n#2,stock#n#17,not-merged
9697,n,stock#n#2,stock#n#1,not-merged
9698,n,stock#n#2,stock#n#11,not-merged
9699,n,stock#n#2,stock#n#3,not-merged
9700,n,stock#n#2,stock#n#4,not-merged
9701,n,stock#n#2,stock#n#10,not-merged
9702,n,stock#n#2,stock#n#5,not-merged
9703,n,stock#n#2,stock#n#9,not-merged
9704,n,stock#n#2,stock#n#7,not-merged
9705,n,stock#n#2,stock#n#15,not-merged
9706,n,stock#n#2,stock#n#12,not-merged
9707,n,stock#n#2,stock#n#14,not-merged
9708,n,stock#n#2,stock#n#13,not-merged
9709,n,stock#n#2,stock#n#16,not-merged
9710,n,stock#n#6,stock#n#8,not-merged
9711,n,stock#n#6,stock#n#17,not-merged
9712,n,stock#n#6,stock#n#1,not-merged
9713,n,stock#n#6,stock#n#11,not-merged
9714,n,stock#n#6,stock#n#3,not-merged
9715,n,stock#n#6,stock#n#4,not-merged
9716,n,stock#n#6,stock#n#10,not-merged
9717,n,stock#n#6,stock#n#5,not-merged
9718,n,stock#n#6,stock#n#9,not-merged
9719,n,stock#n#6,stock#n#7,not-merged
9720,n,stock#n#6,stock#n#15,not-merged
9721,n,stock#n#6,stock#n#12,not-merged
9722,n,stock#n#6,stock#n#14,not-merged
9723,n,stock#n#6,stock#n#13,not-merged
9724,n,stock#n#6,stock#n#16,not-merged
9725,n,stock#n#8,stock#n#17,not-merged
9726,n,stock#n#8,stock#n#1,not-merged
9727,n,stock#n#8,stock#n#11,not-merged
9728,n,stock#n#8,stock#n#3,not-merged
9729,n,stock#n#8,stock#n#4,not-merged
9730,n,stock#n#8,stock#n#10,not-merged
9731,n,stock#n#8,stock#n#5,not-merged
9732,n,stock#n#8,stock#n#9,not-merged
9733,n,stock#n#8,stock#n#7,not-merged
9734,n,stock#n#8,stock#n#15,not-merged
9735,n,stock#n#8,stock#n#12,not-merged
9736,n,stock#n#8,stock#n#14,not-merged
9737,n,stock#n#8,stock#n#13,not-merged
9738,n,stock#n#8,stock#n#16,not-merged
9739,n,stock#n#17,stock#n#1,not-merged
9740,n,stock#n#17,stock#n#11,not-merged
9741,n,stock#n#17,stock#n#3,not-merged
9742,n,stock#n#17,stock#n#4,not-merged
9743,n,stock#n#17,stock#n#10,not-merged
9744,n,stock#n#17,stock#n#5,not-merged
9745,n,stock#n#17,stock#n#9,not-merged
9746,n,stock#n#17,stock#n#7,not-merged
9747,n,stock#n#17,stock#n#15,not-merged
9748,n,stock#n#17,stock#n#12,not-merged
9749,n,stock#n#17,stock#n#14,not-merged
9750,n,stock#n#17,stock#n#13,not-merged
9751,n,stock#n#17,stock#n#16,not-merged
9752,n,stock#n#1,stock#n#11,merged
9753,n,stock#n#1,stock#n#3,not-merged
9754,n,stock#n#1,stock#n#4,not-merged
9755,n,stock#n#1,stock#n#10,not-merged
9756,n,stock#n#1,stock#n#5,not-merged
9757,n,stock#n#1,stock#n#9,not-merged
9758,n,stock#n#1,stock#n#7,not-merged
9759,n,stock#n#1,stock#n#15,not-merged
9760,n,stock#n#1,stock#n#12,not-merged
9761,n,stock#n#1,stock#n#14,not-merged
9762,n,stock#n#1,stock#n#13,not-merged
9763,n,stock#n#1,stock#n#16,not-merged
9764,n,stock#n#11,stock#n#3,not-merged
9765,n,stock#n#11,stock#n#4,not-merged
9766,n,stock#n#11,stock#n#10,not-merged
9767,n,stock#n#11,stock#n#5,not-merged
9768,n,stock#n#11,stock#n#9,not-merged
9769,n,stock#n#11,stock#n#7,not-merged
9770,n,stock#n#11,stock#n#15,not-merged
9771,n,stock#n#11,stock#n#12,not-merged
9772,n,stock#n#11,stock#n#14,not-merged
9773,n,stock#n#11,stock#n#13,not-merged
9774,n,stock#n#11,stock#n#16,not-merged
9775,n,stock#n#3,stock#n#4,merged
9776,n,stock#n#3,stock#n#10,merged
9777,n,stock#n#3,stock#n#5,not-merged
9778,n,stock#n#3,stock#n#9,not-merged
9779,n,stock#n#3,stock#n#7,not-merged
9780,n,stock#n#3,stock#n#15,not-merged
9781,n,stock#n#3,stock#n#12,not-merged
9782,n,stock#n#3,stock#n#14,not-merged
9783,n,stock#n#3,stock#n#13,not-merged
9784,n,stock#n#3,stock#n#16,not-merged
9785,n,stock#n#4,stock#n#10,merged
9786,n,stock#n#4,stock#n#5,not-merged
9787,n,stock#n#4,stock#n#9,not-merged
9788,n,stock#n#4,stock#n#7,not-merged
9789,n,stock#n#4,stock#n#15,not-merged
9790,n,stock#n#4,stock#n#12,not-merged
9791,n,stock#n#4,stock#n#14,not-merged
9792,n,stock#n#4,stock#n#13,not-merged
9793,n,stock#n#4,stock#n#16,not-merged
9794,n,stock#n#10,stock#n#5,not-merged
9795,n,stock#n#10,stock#n#9,not-merged
9796,n,stock#n#10,stock#n#7,not-merged
9797,n,stock#n#10,stock#n#15,not-merged
9798,n,stock#n#10,stock#n#12,not-merged
9799,n,stock#n#10,stock#n#14,not-merged
9800,n,stock#n#10,stock#n#13,not-merged
9801,n,stock#n#10,stock#n#16,not-merged
9802,n,stock#n#5,stock#n#9,merged
9803,n,stock#n#5,stock#n#7,not-merged
9804,n,stock#n#5,stock#n#15,not-merged
9805,n,stock#n#5,stock#n#12,not-merged
9806,n,stock#n#5,stock#n#14,not-merged
9807,n,stock#n#5,stock#n#13,not-merged
9808,n,stock#n#5,stock#n#16,not-merged
9809,n,stock#n#9,stock#n#7,not-merged
9810,n,stock#n#9,stock#n#15,not-merged
9811,n,stock#n#9,stock#n#12,not-merged
9812,n,stock#n#9,stock#n#14,not-merged
9813,n,stock#n#9,stock#n#13,not-merged
9814,n,stock#n#9,stock#n#16,not-merged
9815,n,stock#n#7,stock#n#15,merged
9816,n,stock#n#7,stock#n#12,not-merged
9817,n,stock#n#7,stock#n#14,not-merged
9818,n,stock#n#7,stock#n#13,not-merged
9819,n,stock#n#7,stock#n#16,not-merged
9820,n,stock#n#15,stock#n#12,not-merged
9821,n,stock#n#15,stock#n#14,not-merged
9822,n,stock#n#15,stock#n#13,not-merged
9823,n,stock#n#15,stock#n#16,not-merged
9824,n,stock#n#12,stock#n#14,merged
9825,n,stock#n#12,stock#n#13,not-merged
9826,n,stock#n#12,stock#n#16,not-merged
9827,n,stock#n#14,stock#n#13,not-merged
9828,n,stock#n#14,stock#n#16,not-merged
9829,n,stock#n#13,stock#n#16,merged
9830,v,figure#v#1,figure#v#4,not-merged
9831,v,figure#v#1,figure#v#2,not-merged
9832,v,figure#v#1,figure#v#3,not-merged
9833,v,figure#v#1,figure#v#5,not-merged
9834,v,figure#v#1,figure#v#,not-merged
9835,v,figure#v#4,figure#v#2,not-merged
9836,v,figure#v#4,figure#v#3,not-merged
9837,v,figure#v#4,figure#v#5,not-merged
9838,v,figure#v#4,figure#v#,not-merged
9839,v,figure#v#2,figure#v#3,not-merged
9840,v,figure#v#2,figure#v#5,not-merged
9841,v,figure#v#2,figure#v#,not-merged
9842,v,figure#v#3,figure#v#5,not-merged
9843,v,figure#v#3,figure#v#,not-merged
9844,v,figure#v#5,figure#v#,not-merged
9845,v,speculate#v#3,speculate#v#4,not-merged
9846,v,speculate#v#3,speculate#v#1,not-merged
9847,v,speculate#v#3,speculate#v#2,not-merged
9848,v,speculate#v#4,speculate#v#1,not-merged
9849,v,speculate#v#4,speculate#v#2,not-merged
9850,v,speculate#v#1,speculate#v#2,merged
9851,v,suspect#v#3,suspect#v#1,not-merged
9852,v,suspect#v#3,suspect#v#2,not-merged
9853,v,suspect#v#1,suspect#v#2,merged
9854,n,faction#n#1,faction#n#2,merged
9855,n,drive#n#1,drive#n#2,not-merged
9856,n,drive#n#1,drive#n#3,not-merged
9857,n,drive#n#1,drive#n#4,not-merged
9858,n,drive#n#1,drive#n#7,not-merged
9859,n,drive#n#1,drive#n#8,not-merged
9860,n,drive#n#1,drive#n#10,not-merged
9861,n,drive#n#1,drive#n#11,not-merged
9862,n,drive#n#1,drive#n#5,not-merged
9863,n,drive#n#1,drive#n#9,not-merged
9864,n,drive#n#1,drive#n#6,not-merged
9865,n,drive#n#1,drive#n#12,not-merged
9866,n,drive#n#2,drive#n#3,not-merged
9867,n,drive#n#2,drive#n#4,not-merged
9868,n,drive#n#2,drive#n#7,not-merged
9869,n,drive#n#2,drive#n#8,not-merged
9870,n,drive#n#2,drive#n#10,not-merged
9871,n,drive#n#2,drive#n#11,not-merged
9872,n,drive#n#2,drive#n#5,not-merged
9873,n,drive#n#2,drive#n#9,not-merged
9874,n,drive#n#2,drive#n#6,not-merged
9875,n,drive#n#2,drive#n#12,not-merged
9876,n,drive#n#3,drive#n#4,not-merged
9877,n,drive#n#3,drive#n#7,not-merged
9878,n,drive#n#3,drive#n#8,not-merged
9879,n,drive#n#3,drive#n#10,not-merged
9880,n,drive#n#3,drive#n#11,not-merged
9881,n,drive#n#3,drive#n#5,not-merged
9882,n,drive#n#3,drive#n#9,not-merged
9883,n,drive#n#3,drive#n#6,not-merged
9884,n,drive#n#3,drive#n#12,not-merged
9885,n,drive#n#4,drive#n#7,not-merged
9886,n,drive#n#4,drive#n#8,not-merged
9887,n,drive#n#4,drive#n#10,not-merged
9888,n,drive#n#4,drive#n#11,not-merged
9889,n,drive#n#4,drive#n#5,not-merged
9890,n,drive#n#4,drive#n#9,not-merged
9891,n,drive#n#4,drive#n#6,not-merged
9892,n,drive#n#4,drive#n#12,not-merged
9893,n,drive#n#7,drive#n#8,not-merged
9894,n,drive#n#7,drive#n#10,not-merged
9895,n,drive#n#7,drive#n#11,not-merged
9896,n,drive#n#7,drive#n#5,not-merged
9897,n,drive#n#7,drive#n#9,not-merged
9898,n,drive#n#7,drive#n#6,not-merged
9899,n,drive#n#7,drive#n#12,not-merged
9900,n,drive#n#8,drive#n#10,not-merged
9901,n,drive#n#8,drive#n#11,not-merged
9902,n,drive#n#8,drive#n#5,not-merged
9903,n,drive#n#8,drive#n#9,not-merged
9904,n,drive#n#8,drive#n#6,not-merged
9905,n,drive#n#8,drive#n#12,not-merged
9906,n,drive#n#10,drive#n#11,not-merged
9907,n,drive#n#10,drive#n#5,not-merged
9908,n,drive#n#10,drive#n#9,not-merged
9909,n,drive#n#10,drive#n#6,not-merged
9910,n,drive#n#10,drive#n#12,not-merged
9911,n,drive#n#11,drive#n#5,not-merged
9912,n,drive#n#11,drive#n#9,not-merged
9913,n,drive#n#11,drive#n#6,not-merged
9914,n,drive#n#11,drive#n#12,not-merged
9915,n,drive#n#5,drive#n#9,merged
9916,n,drive#n#5,drive#n#6,not-merged
9917,n,drive#n#5,drive#n#12,not-merged
9918,n,drive#n#9,drive#n#6,not-merged
9919,n,drive#n#9,drive#n#12,not-merged
9920,n,drive#n#6,drive#n#12,merged
9921,n,target#n#5,target#n#1,not-merged
9922,n,target#n#5,target#n#4,not-merged
9923,n,target#n#5,target#n#2,not-merged
9924,n,target#n#5,target#n#3,not-merged
9925,n,target#n#1,target#n#4,merged
9926,n,target#n#1,target#n#2,not-merged
9927,n,target#n#1,target#n#3,not-merged
9928,n,target#n#4,target#n#2,not-merged
9929,n,target#n#4,target#n#3,not-merged
9930,n,target#n#2,target#n#3,merged
9931,v,mount#v#2,mount#v#5,not-merged
9932,v,mount#v#2,mount#v#6,not-merged
9933,v,mount#v#2,mount#v#8,not-merged
9934,v,mount#v#2,mount#v#1,not-merged
9935,v,mount#v#2,mount#v#3,not-merged
9936,v,mount#v#2,mount#v#4,not-merged
9937,v,mount#v#2,mount#v#7,not-merged
9938,v,mount#v#5,mount#v#6,not-merged
9939,v,mount#v#5,mount#v#8,not-merged
9940,v,mount#v#5,mount#v#1,not-merged
9941,v,mount#v#5,mount#v#3,not-merged
9942,v,mount#v#5,mount#v#4,not-merged
9943,v,mount#v#5,mount#v#7,not-merged
9944,v,mount#v#6,mount#v#8,not-merged
9945,v,mount#v#6,mount#v#1,not-merged
9946,v,mount#v#6,mount#v#3,not-merged
9947,v,mount#v#6,mount#v#4,not-merged
9948,v,mount#v#6,mount#v#7,not-merged
9949,v,mount#v#8,mount#v#1,not-merged
9950,v,mount#v#8,mount#v#3,not-merged
9951,v,mount#v#8,mount#v#4,not-merged
9952,v,mount#v#8,mount#v#7,not-merged
9953,v,mount#v#1,mount#v#3,merged
9954,v,mount#v#1,mount#v#4,not-merged
9955,v,mount#v#1,mount#v#7,not-merged
9956,v,mount#v#3,mount#v#4,not-merged
9957,v,mount#v#3,mount#v#7,not-merged
9958,v,mount#v#4,mount#v#7,merged
9959,v,equal#v#,equal#v#1,not-merged
9960,v,equal#v#,equal#v#2,not-merged
9961,v,equal#v#1,equal#v#2,merged
9962,v,obtain#v#3,obtain#v#1,not-merged
9963,v,obtain#v#3,obtain#v#2,not-merged
9964,v,obtain#v#1,obtain#v#2,merged
9965,v,diversify#v#1,diversify#v#2,merged
9966,v,diversify#v#1,diversify#v#3,merged
9967,v,diversify#v#2,diversify#v#3,merged
9968,v,negotiate#v#1,negotiate#v#2,not-merged
9969,v,negotiate#v#1,negotiate#v#,not-merged
9970,v,negotiate#v#2,negotiate#v#,not-merged
9971,n,rod#n#2,rod#n#3,not-merged
9972,n,rod#n#2,rod#n#5,not-merged
9973,n,rod#n#2,rod#n#6,not-merged
9974,n,rod#n#2,rod#n#1,not-merged
9975,n,rod#n#2,rod#n#4,not-merged
9976,n,rod#n#3,rod#n#5,not-merged
9977,n,rod#n#3,rod#n#6,not-merged
9978,n,rod#n#3,rod#n#1,not-merged
9979,n,rod#n#3,rod#n#4,not-merged
9980,n,rod#n#5,rod#n#6,not-merged
9981,n,rod#n#5,rod#n#1,not-merged
9982,n,rod#n#5,rod#n#4,not-merged
9983,n,rod#n#6,rod#n#1,not-merged
9984,n,rod#n#6,rod#n#4,not-merged
9985,n,rod#n#1,rod#n#4,merged
9986,v,stabilize#v#3,stabilize#v#1,not-merged
9987,v,stabilize#v#3,stabilize#v#2,not-merged
9988,v,stabilize#v#1,stabilize#v#2,merged
9989,n,drug#n#1,drug#n#-,not-merged
9990,v,shrink#v#,shrink#v#1,not-merged
9991,v,shrink#v#,shrink#v#3,not-merged
9992,v,shrink#v#,shrink#v#4,not-merged
9993,v,shrink#v#,shrink#v#2,not-merged
9994,v,shrink#v#,shrink#v#5,not-merged
9995,v,shrink#v#1,shrink#v#3,merged
9996,v,shrink#v#1,shrink#v#4,merged
9997,v,shrink#v#1,shrink#v#2,not-merged
9998,v,shrink#v#1,shrink#v#5,not-merged
9999,v,shrink#v#3,shrink#v#4,merged
10000,v,shrink#v#3,shrink#v#2,not-merged
10001,v,shrink#v#3,shrink#v#5,not-merged
10002,v,shrink#v#4,shrink#v#2,not-merged
10003,v,shrink#v#4,shrink#v#5,not-merged
10004,v,shrink#v#2,shrink#v#5,merged
10005,v,surround#v#1,surround#v#2,merged
10006,v,surround#v#1,surround#v#3,merged
10007,v,surround#v#1,surround#v#4,not-merged
10008,v,surround#v#1,surround#v#5,not-merged
10009,v,surround#v#2,surround#v#3,merged
10010,v,surround#v#2,surround#v#4,not-merged
10011,v,surround#v#2,surround#v#5,not-merged
10012,v,surround#v#3,surround#v#4,not-merged
10013,v,surround#v#3,surround#v#5,not-merged
10014,v,surround#v#4,surround#v#5,merged
10015,n,foe#n#1,foe#n#2,not-merged
10016,v,strip#v#11,strip#v#9,not-merged
10017,v,strip#v#11,strip#v#12,not-merged
10018,v,strip#v#11,strip#v#1,not-merged
10019,v,strip#v#11,strip#v#3,not-merged
10020,v,strip#v#11,strip#v#5,not-merged
10021,v,strip#v#11,strip#v#6,not-merged
10022,v,strip#v#11,strip#v#7,not-merged
10023,v,strip#v#11,strip#v#8,not-merged
10024,v,strip#v#11,strip#v#2,not-merged
10025,v,strip#v#11,strip#v#13,not-merged
10026,v,strip#v#11,strip#v#4,not-merged
10027,v,strip#v#11,strip#v#10,not-merged
10028,v,strip#v#9,strip#v#12,not-merged
10029,v,strip#v#9,strip#v#1,not-merged
10030,v,strip#v#9,strip#v#3,not-merged
10031,v,strip#v#9,strip#v#5,not-merged
10032,v,strip#v#9,strip#v#6,not-merged
10033,v,strip#v#9,strip#v#7,not-merged
10034,v,strip#v#9,strip#v#8,not-merged
10035,v,strip#v#9,strip#v#2,not-merged
10036,v,strip#v#9,strip#v#13,not-merged
10037,v,strip#v#9,strip#v#4,not-merged
10038,v,strip#v#9,strip#v#10,not-merged
10039,v,strip#v#12,strip#v#1,not-merged
10040,v,strip#v#12,strip#v#3,not-merged
10041,v,strip#v#12,strip#v#5,not-merged
10042,v,strip#v#12,strip#v#6,not-merged
10043,v,strip#v#12,strip#v#7,not-merged
10044,v,strip#v#12,strip#v#8,not-merged
10045,v,strip#v#12,strip#v#2,not-merged
10046,v,strip#v#12,strip#v#13,not-merged
10047,v,strip#v#12,strip#v#4,not-merged
10048,v,strip#v#12,strip#v#10,not-merged
10049,v,strip#v#1,strip#v#3,merged
10050,v,strip#v#1,strip#v#5,merged
10051,v,strip#v#1,strip#v#6,merged
10052,v,strip#v#1,strip#v#7,merged
10053,v,strip#v#1,strip#v#8,merged
10054,v,strip#v#1,strip#v#2,not-merged
10055,v,strip#v#1,strip#v#13,not-merged
10056,v,strip#v#1,strip#v#4,not-merged
10057,v,strip#v#1,strip#v#10,not-merged
10058,v,strip#v#3,strip#v#5,merged
10059,v,strip#v#3,strip#v#6,merged
10060,v,strip#v#3,strip#v#7,merged
10061,v,strip#v#3,strip#v#8,merged
10062,v,strip#v#3,strip#v#2,not-merged
10063,v,strip#v#3,strip#v#13,not-merged
10064,v,strip#v#3,strip#v#4,not-merged
10065,v,strip#v#3,strip#v#10,not-merged
10066,v,strip#v#5,strip#v#6,merged
10067,v,strip#v#5,strip#v#7,merged
10068,v,strip#v#5,strip#v#8,merged
10069,v,strip#v#5,strip#v#2,not-merged
10070,v,strip#v#5,strip#v#13,not-merged
10071,v,strip#v#5,strip#v#4,not-merged
10072,v,strip#v#5,strip#v#10,not-merged
10073,v,strip#v#6,strip#v#7,merged
10074,v,strip#v#6,strip#v#8,merged
10075,v,strip#v#6,strip#v#2,not-merged
10076,v,strip#v#6,strip#v#13,not-merged
10077,v,strip#v#6,strip#v#4,not-merged
10078,v,strip#v#6,strip#v#10,not-merged
10079,v,strip#v#7,strip#v#8,merged
10080,v,strip#v#7,strip#v#2,not-merged
10081,v,strip#v#7,strip#v#13,not-merged
10082,v,strip#v#7,strip#v#4,not-merged
10083,v,strip#v#7,strip#v#10,not-merged
10084,v,strip#v#8,strip#v#2,not-merged
10085,v,strip#v#8,strip#v#13,not-merged
10086,v,strip#v#8,strip#v#4,not-merged
10087,v,strip#v#8,strip#v#10,not-merged
10088,v,strip#v#2,strip#v#13,merged
10089,v,strip#v#2,strip#v#4,not-merged
10090,v,strip#v#2,strip#v#10,not-merged
10091,v,strip#v#13,strip#v#4,not-merged
10092,v,strip#v#13,strip#v#10,not-merged
10093,v,strip#v#4,strip#v#10,merged
10094,v,strengthen#v#2,strengthen#v#1,not-merged
10095,v,strengthen#v#2,strengthen#v#3,not-merged
10096,v,strengthen#v#1,strengthen#v#3,merged
10097,n,analyst#n#,analyst#n#1,not-merged
10098,n,analyst#n#,analyst#n#2,not-merged
10099,n,analyst#n#1,analyst#n#2,merged
10100,v,accuse#v#1,accuse#v#2,merged
10101,v,elaborate#v#2,elaborate#v#1,not-merged
10102,v,elaborate#v#2,elaborate#v#3,not-merged
10103,v,elaborate#v#2,elaborate#v#4,not-merged
10104,v,elaborate#v#1,elaborate#v#3,merged
10105,v,elaborate#v#1,elaborate#v#4,merged
10106,v,elaborate#v#3,elaborate#v#4,merged
10107,n,barrel#n#1,barrel#n#2,not-merged
10108,n,barrel#n#1,barrel#n#3,not-merged
10109,n,barrel#n#1,barrel#n#4,not-merged
10110,n,barrel#n#1,barrel#n#5,not-merged
10111,n,barrel#n#2,barrel#n#3,not-merged
10112,n,barrel#n#2,barrel#n#4,not-merged
10113,n,barrel#n#2,barrel#n#5,not-merged
10114,n,barrel#n#3,barrel#n#4,not-merged
10115,n,barrel#n#3,barrel#n#5,not-merged
10116,n,barrel#n#4,barrel#n#5,merged
10117,v,face#v#2,face#v#1,not-merged
10118,v,face#v#2,face#v#6,not-merged
10119,v,face#v#2,face#v#3,not-merged
10120,v,face#v#2,face#v#4,not-merged
10121,v,face#v#2,face#v#5,not-merged
10122,v,face#v#2,face#v#7,not-merged
10123,v,face#v#2,face#v#8,not-merged
10124,v,face#v#2,face#v#9,not-merged
10125,v,face#v#1,face#v#6,merged
10126,v,face#v#1,face#v#3,not-merged
10127,v,face#v#1,face#v#4,not-merged
10128,v,face#v#1,face#v#5,not-merged
10129,v,face#v#1,face#v#7,not-merged
10130,v,face#v#1,face#v#8,not-merged
10131,v,face#v#1,face#v#9,not-merged
10132,v,face#v#6,face#v#3,not-merged
10133,v,face#v#6,face#v#4,not-merged
10134,v,face#v#6,face#v#5,not-merged
10135,v,face#v#6,face#v#7,not-merged
10136,v,face#v#6,face#v#8,not-merged
10137,v,face#v#6,face#v#9,not-merged
10138,v,face#v#3,face#v#4,merged
10139,v,face#v#3,face#v#5,merged
10140,v,face#v#3,face#v#7,merged
10141,v,face#v#3,face#v#8,not-merged
10142,v,face#v#3,face#v#9,not-merged
10143,v,face#v#4,face#v#5,merged
10144,v,face#v#4,face#v#7,merged
10145,v,face#v#4,face#v#8,not-merged
10146,v,face#v#4,face#v#9,not-merged
10147,v,face#v#5,face#v#7,merged
10148,v,face#v#5,face#v#8,not-merged
10149,v,face#v#5,face#v#9,not-merged
10150,v,face#v#7,face#v#8,not-merged
10151,v,face#v#7,face#v#9,not-merged
10152,v,face#v#8,face#v#9,merged
10153,n,carrier#n#1,carrier#n#2,not-merged
10154,n,carrier#n#1,carrier#n#3,not-merged
10155,n,carrier#n#1,carrier#n#10,not-merged
10156,n,carrier#n#1,carrier#n#5,not-merged
10157,n,carrier#n#1,carrier#n#11,not-merged
10158,n,carrier#n#1,carrier#n#9,not-merged
10159,n,carrier#n#1,carrier#n#4,not-merged
10160,n,carrier#n#1,carrier#n#6,not-merged
10161,n,carrier#n#1,carrier#n#7,not-merged
10162,n,carrier#n#1,carrier#n#8,not-merged
10163,n,carrier#n#2,carrier#n#3,not-merged
10164,n,carrier#n#2,carrier#n#10,not-merged
10165,n,carrier#n#2,carrier#n#5,not-merged
10166,n,carrier#n#2,carrier#n#11,not-merged
10167,n,carrier#n#2,carrier#n#9,not-merged
10168,n,carrier#n#2,carrier#n#4,not-merged
10169,n,carrier#n#2,carrier#n#6,not-merged
10170,n,carrier#n#2,carrier#n#7,not-merged
10171,n,carrier#n#2,carrier#n#8,not-merged
10172,n,carrier#n#3,carrier#n#10,not-merged
10173,n,carrier#n#3,carrier#n#5,not-merged
10174,n,carrier#n#3,carrier#n#11,not-merged
10175,n,carrier#n#3,carrier#n#9,not-merged
10176,n,carrier#n#3,carrier#n#4,not-merged
10177,n,carrier#n#3,carrier#n#6,not-merged
10178,n,carrier#n#3,carrier#n#7,not-merged
10179,n,carrier#n#3,carrier#n#8,not-merged
10180,n,carrier#n#10,carrier#n#5,not-merged
10181,n,carrier#n#10,carrier#n#11,not-merged
10182,n,carrier#n#10,carrier#n#9,not-merged
10183,n,carrier#n#10,carrier#n#4,not-merged
10184,n,carrier#n#10,carrier#n#6,not-merged
10185,n,carrier#n#10,carrier#n#7,not-merged
10186,n,carrier#n#10,carrier#n#8,not-merged
10187,n,carrier#n#5,carrier#n#11,not-merged
10188,n,carrier#n#5,carrier#n#9,not-merged
10189,n,carrier#n#5,carrier#n#4,not-merged
10190,n,carrier#n#5,carrier#n#6,not-merged
10191,n,carrier#n#5,carrier#n#7,not-merged
10192,n,carrier#n#5,carrier#n#8,not-merged
10193,n,carrier#n#11,carrier#n#9,not-merged
10194,n,carrier#n#11,carrier#n#4,not-merged
10195,n,carrier#n#11,carrier#n#6,not-merged
10196,n,carrier#n#11,carrier#n#7,not-merged
10197,n,carrier#n#11,carrier#n#8,not-merged
10198,n,carrier#n#9,carrier#n#4,not-merged
10199,n,carrier#n#9,carrier#n#6,not-merged
10200,n,carrier#n#9,carrier#n#7,not-merged
10201,n,carrier#n#9,carrier#n#8,not-merged
10202,n,carrier#n#4,carrier#n#6,not-merged
10203,n,carrier#n#4,carrier#n#7,not-merged
10204,n,carrier#n#4,carrier#n#8,not-merged
10205,n,carrier#n#6,carrier#n#7,not-merged
10206,n,carrier#n#6,carrier#n#8,not-merged
10207,n,carrier#n#7,carrier#n#8,merged
10208,n,dominion#n#1,dominion#n#2,not-merged
10209,n,erosion#n#3,erosion#n#2,not-merged
10210,n,erosion#n#3,erosion#n#1,not-merged
10211,n,erosion#n#3,erosion#n#4,not-merged
10212,n,erosion#n#2,erosion#n#1,not-merged
10213,n,erosion#n#2,erosion#n#4,not-merged
10214,n,erosion#n#1,erosion#n#4,merged
10215,v,seem#v#4,seem#v#1,not-merged
10216,v,seem#v#4,seem#v#2,not-merged
10217,v,seem#v#4,seem#v#3,not-merged
10218,v,seem#v#1,seem#v#2,merged
10219,v,seem#v#1,seem#v#3,merged
10220,v,seem#v#2,seem#v#3,merged
10221,v,value#v#1,value#v#4,merged
10222,v,value#v#1,value#v#5,merged
10223,v,value#v#1,value#v#2,not-merged
10224,v,value#v#1,value#v#3,not-merged
10225,v,value#v#4,value#v#5,merged
10226,v,value#v#4,value#v#2,not-merged
10227,v,value#v#4,value#v#3,not-merged
10228,v,value#v#5,value#v#2,not-merged
10229,v,value#v#5,value#v#3,not-merged
10230,v,value#v#2,value#v#3,merged
10231,n,fee#n#1,fee#n#2,not-merged
10232,v,stretch#v#1,stretch#v#6,not-merged
10233,v,stretch#v#1,stretch#v#2,not-merged
10234,v,stretch#v#1,stretch#v#3,not-merged
10235,v,stretch#v#1,stretch#v#4,not-merged
10236,v,stretch#v#1,stretch#v#5,not-merged
10237,v,stretch#v#1,stretch#v#7,not-merged
10238,v,stretch#v#1,stretch#v#8,not-merged
10239,v,stretch#v#1,stretch#v#9,not-merged
10240,v,stretch#v#1,stretch#v#10,not-merged
10241,v,stretch#v#1,stretch#v#11,not-merged
10242,v,stretch#v#6,stretch#v#2,not-merged
10243,v,stretch#v#6,stretch#v#3,not-merged
10244,v,stretch#v#6,stretch#v#4,not-merged
10245,v,stretch#v#6,stretch#v#5,not-merged
10246,v,stretch#v#6,stretch#v#7,not-merged
