Unnamed: 0,Pos,Sense1,Sense2,Merge,Sense1_keys,Sense2_keys,wn_oed_feature
2132,v,call#v#09,call#v#18,not-merged,call%2:32:14::;,call%2:32:14::;,1.0
2133,v,call#v#09,call#v#25,not-merged,call%2:32:14::;,call%2:32:14::;,1.0
2134,v,call#v#09,call#v#20,not-merged,call%2:32:14::;,call%2:32:14::;call%2:32:14::;,1.0
2135,v,call#v#09,call#v#11,not-merged,call%2:32:14::;,call%2:32:14::;,1.0
2136,v,call#v#12,call#v#16,merged,call%2:32:13::;,call%2:32:13::;,1.0
2137,v,call#v#12,call#v#23,not-merged,call%2:32:13::;,call%2:32:13::;,1.0
2138,v,call#v#12,call#v#14,not-merged,call%2:32:13::;,call%2:32:13::;,1.0
2139,v,call#v#12,call#v#10,not-merged,call%2:32:13::;,call%2:32:13::;,1.0
2140,v,call#v#12,call#v#21,not-merged,call%2:32:13::;,call%2:32:13::;call%2:32:13::;,1.0
2141,v,call#v#12,call#v#26,not-merged,call%2:32:13::;,call%2:32:13::;,1.0
2142,v,call#v#12,call#v#15,not-merged,call%2:32:13::;,call%2:32:13::;,1.0
2143,v,call#v#12,call#v#27,not-merged,call%2:32:13::;,call%2:32:13::;,1.0
2144,v,call#v#12,call#v#18,not-merged,call%2:32:13::;,call%2:32:13::;,1.0
2145,v,call#v#12,call#v#25,not-merged,call%2:32:13::;,call%2:32:13::;,1.0
2146,v,call#v#12,call#v#20,not-merged,call%2:32:13::;,call%2:32:13::;call%2:32:13::;,1.0
2147,v,call#v#12,call#v#11,not-merged,call%2:32:13::;,call%2:32:13::;,1.0
2148,v,call#v#16,call#v#23,not-merged,call%2:31:13::;,call%2:31:13::;,1.0
2149,v,call#v#16,call#v#14,not-merged,call%2:31:13::;,call%2:31:13::;,1.0
2150,v,call#v#16,call#v#10,not-merged,call%2:31:13::;,call%2:31:13::;,1.0
2151,v,call#v#16,call#v#21,not-merged,call%2:31:13::;,call%2:31:13::;call%2:31:13::;,1.0
2152,v,call#v#16,call#v#26,not-merged,call%2:31:13::;,call%2:31:13::;,1.0
2153,v,call#v#16,call#v#15,not-merged,call%2:31:13::;,call%2:31:13::;,1.0
2154,v,call#v#16,call#v#27,not-merged,call%2:31:13::;,call%2:31:13::;,1.0
2155,v,call#v#16,call#v#18,not-merged,call%2:31:13::;,call%2:31:13::;,1.0
2156,v,call#v#16,call#v#25,not-merged,call%2:31:13::;,call%2:31:13::;,1.0
2157,v,call#v#16,call#v#20,not-merged,call%2:31:13::;,call%2:31:13::;call%2:31:13::;,1.0
2158,v,call#v#16,call#v#11,not-merged,call%2:31:13::;,call%2:31:13::;,1.0
2159,v,call#v#23,call#v#14,not-merged,call%2:41:12::;,call%2:41:12::;,1.0
2160,v,call#v#23,call#v#10,not-merged,call%2:41:12::;,call%2:41:12::;,1.0
2161,v,call#v#23,call#v#21,not-merged,call%2:41:12::;,call%2:41:12::;call%2:41:12::;,1.0
2162,v,call#v#23,call#v#26,not-merged,call%2:41:12::;,call%2:41:12::;,1.0
2163,v,call#v#23,call#v#15,not-merged,call%2:41:12::;,call%2:41:12::;,1.0
2164,v,call#v#23,call#v#27,not-merged,call%2:41:12::;,call%2:41:12::;,1.0
2165,v,call#v#23,call#v#18,not-merged,call%2:41:12::;,call%2:41:12::;,1.0
2166,v,call#v#23,call#v#25,not-merged,call%2:41:12::;,call%2:41:12::;,1.0
2167,v,call#v#23,call#v#20,not-merged,call%2:41:12::;,call%2:41:12::;call%2:41:12::;,1.0
2168,v,call#v#23,call#v#11,not-merged,call%2:41:12::;,call%2:41:12::;,1.0
2169,v,call#v#14,call#v#10,merged,call%2:32:08::;,call%2:32:08::;,1.0
2170,v,call#v#14,call#v#21,merged,call%2:32:08::;,call%2:32:08::;call%2:32:08::;,1.0
2171,v,call#v#14,call#v#26,not-merged,call%2:32:08::;,call%2:32:08::;,1.0
2172,v,call#v#14,call#v#15,not-merged,call%2:32:08::;,call%2:32:08::;,1.0
2173,v,call#v#14,call#v#27,not-merged,call%2:32:08::;,call%2:32:08::;,1.0
2174,v,call#v#14,call#v#18,not-merged,call%2:32:08::;,call%2:32:08::;,1.0
2175,v,call#v#14,call#v#25,not-merged,call%2:32:08::;,call%2:32:08::;,1.0
2176,v,call#v#14,call#v#20,not-merged,call%2:32:08::;,call%2:32:08::;call%2:32:08::;,1.0
2177,v,call#v#14,call#v#11,not-merged,call%2:32:08::;,call%2:32:08::;,1.0
2178,v,call#v#10,call#v#21,merged,call%2:32:06::;,call%2:32:06::;call%2:32:06::;,1.0
2179,v,call#v#10,call#v#26,not-merged,call%2:32:06::;,call%2:32:06::;,1.0
2180,v,call#v#10,call#v#15,not-merged,call%2:32:06::;,call%2:32:06::;,1.0
2181,v,call#v#10,call#v#27,not-merged,call%2:32:06::;,call%2:32:06::;,1.0
2182,v,call#v#10,call#v#18,not-merged,call%2:32:06::;,call%2:32:06::;,1.0
2183,v,call#v#10,call#v#25,not-merged,call%2:32:06::;,call%2:32:06::;,1.0
2184,v,call#v#10,call#v#20,not-merged,call%2:32:06::;,call%2:32:06::;call%2:32:06::;,1.0
2185,v,call#v#10,call#v#11,not-merged,call%2:32:06::;,call%2:32:06::;,1.0
2186,v,call#v#21,call#v#26,not-merged,call%2:38:00::;call_off%2:38:00::;,call_off%2:38:00::;,0.0
2187,v,call#v#21,call#v#15,not-merged,call%2:38:00::;call_off%2:38:00::;,call_off%2:38:00::;,0.0
2188,v,call#v#21,call#v#27,not-merged,call%2:38:00::;call_off%2:38:00::;,call_off%2:38:00::;,0.0
2189,v,call#v#21,call#v#18,not-merged,call%2:38:00::;call_off%2:38:00::;,call_off%2:38:00::;,0.0
2190,v,call#v#21,call#v#25,not-merged,call%2:38:00::;call_off%2:38:00::;,call_off%2:38:00::;,0.0
2191,v,call#v#21,call#v#20,not-merged,call%2:38:00::;call_off%2:38:00::;,call_off%2:38:00::;call_off%2:38:00::;,0.0
2192,v,call#v#21,call#v#11,not-merged,call%2:38:00::;call_off%2:38:00::;,call_off%2:38:00::;,0.0
2193,v,call#v#26,call#v#15,merged,call%2:32:11::;,call%2:32:11::;,1.0
2194,v,call#v#26,call#v#27,not-merged,call%2:32:11::;,call%2:32:11::;,1.0
2195,v,call#v#26,call#v#18,not-merged,call%2:32:11::;,call%2:32:11::;,1.0
2196,v,call#v#26,call#v#25,not-merged,call%2:32:11::;,call%2:32:11::;,1.0
2197,v,call#v#26,call#v#20,not-merged,call%2:32:11::;,call%2:32:11::;call%2:32:11::;,1.0
2198,v,call#v#26,call#v#11,not-merged,call%2:32:11::;,call%2:32:11::;,1.0
2199,v,call#v#15,call#v#27,not-merged,call%2:32:03::;,call%2:32:03::;,0.0
2200,v,call#v#15,call#v#18,not-merged,call%2:32:03::;,call%2:32:03::;,0.0
2201,v,call#v#15,call#v#25,not-merged,call%2:32:03::;,call%2:32:03::;,0.0
2202,v,call#v#15,call#v#20,not-merged,call%2:32:03::;,call%2:32:03::;call%2:32:03::;,0.0
2203,v,call#v#15,call#v#11,not-merged,call%2:32:03::;,call%2:32:03::;,0.0
2204,v,call#v#27,call#v#18,merged,call%2:31:00::;,call%2:31:00::;,0.0
2205,v,call#v#27,call#v#25,not-merged,call%2:31:00::;,call%2:31:00::;,0.0
2206,v,call#v#27,call#v#20,not-merged,call%2:31:00::;,call%2:31:00::;call%2:31:00::;,0.0
2207,v,call#v#27,call#v#11,not-merged,call%2:31:00::;,call%2:31:00::;,0.0
2208,v,call#v#18,call#v#25,not-merged,call%2:32:07::;,call%2:32:07::;,0.0
2209,v,call#v#18,call#v#20,not-merged,call%2:32:07::;,call%2:32:07::;call%2:32:07::;,0.0
2210,v,call#v#18,call#v#11,not-merged,call%2:32:07::;,call%2:32:07::;,0.0
2211,v,call#v#25,call#v#20,merged,call%2:32:12::;,call%2:32:12::;call%2:32:12::;,0.0
2212,v,call#v#25,call#v#11,not-merged,call%2:32:12::;,call%2:32:12::;,0.0
2213,v,call#v#20,call#v#11,not-merged,call%2:40:09::;call_in%2:40:02::;,call_in%2:40:02::;,0.0
2214,n,attack#n#01,attack#n#04,merged,attack%1:04:00::;onslaught%1:04:00::;onset%1:04:01::;onrush%1:04:00::;,onrush%1:04:00::;onrush%1:04:00::;,1.0
2215,n,attack#n#01,attack#n#05,merged,attack%1:04:00::;onslaught%1:04:00::;onset%1:04:01::;onrush%1:04:00::;,onrush%1:04:00::;,1.0
2216,n,attack#n#01,attack#n#06,not-merged,attack%1:04:00::;onslaught%1:04:00::;onset%1:04:01::;onrush%1:04:00::;,onrush%1:04:00::;,1.0
2217,n,attack#n#01,attack#n#02,not-merged,attack%1:04:00::;onslaught%1:04:00::;onset%1:04:01::;onrush%1:04:00::;,onrush%1:04:00::;,1.0
2218,n,attack#n#01,attack#n#08,not-merged,attack%1:04:00::;onslaught%1:04:00::;onset%1:04:01::;onrush%1:04:00::;,onrush%1:04:00::;onrush%1:04:00::;,1.0
2219,n,attack#n#04,attack#n#05,merged,attack%1:04:02::;attempt%1:04:02::;,attempt%1:04:02::;,1.0
2220,n,attack#n#04,attack#n#06,not-merged,attack%1:04:02::;attempt%1:04:02::;,attempt%1:04:02::;,1.0
2221,n,attack#n#04,attack#n#02,not-merged,attack%1:04:02::;attempt%1:04:02::;,attempt%1:04:02::;,1.0
2222,n,attack#n#04,attack#n#08,not-merged,attack%1:04:02::;attempt%1:04:02::;,attempt%1:04:02::;attempt%1:04:02::;,1.0
2223,n,attack#n#05,attack#n#06,not-merged,attack%1:04:04::;,attack%1:04:04::;,0.0
2224,n,attack#n#05,attack#n#02,not-merged,attack%1:04:04::;,attack%1:04:04::;,0.0
2225,n,attack#n#05,attack#n#08,not-merged,attack%1:04:04::;,attack%1:04:04::;attack%1:04:04::;,0.0
2226,n,attack#n#06,attack#n#02,merged,attack%1:22:00::;,attack%1:22:00::;,1.0
2227,n,attack#n#06,attack#n#08,not-merged,attack%1:22:00::;,attack%1:22:00::;attack%1:22:00::;,1.0
2228,n,attack#n#02,attack#n#08,not-merged,attack%1:26:00::;,attack%1:26:00::;attack%1:26:00::;,0.0
2229,n,occupation#n#03,occupation#n#01,merged,occupation%1:04:04::;,occupation%1:04:04::;occupation%1:04:04::;occupation%1:04:04::;occupation%1:04:04::;occupation%1:04:04::;,1.0
2230,n,occupation#n#03,occupation#n#04,not-merged,occupation%1:04:04::;,occupation%1:04:04::;occupation%1:04:04::;occupation%1:04:04::;occupation%1:04:04::;,1.0
2231,n,occupation#n#03,occupation#n#02,not-merged,occupation%1:04:04::;,occupation%1:04:04::;occupation%1:04:04::;,1.0
2232,n,occupation#n#01,occupation#n#04,not-merged,occupation%1:04:00::;business%1:04:00::;job%1:04:00::;line_of_work%1:04:00::;line%1:04:00::;,line%1:04:00::;line%1:04:00::;line%1:04:00::;line%1:04:00::;,1.0
2233,n,occupation#n#01,occupation#n#02,not-merged,occupation%1:04:00::;business%1:04:00::;job%1:04:00::;line_of_work%1:04:00::;line%1:04:00::;,line%1:04:00::;line%1:04:00::;,1.0
2234,n,occupation#n#04,occupation#n#02,merged,occupation%1:04:01::;occupancy%1:04:01::;taking_possession%1:04:01::;moving_in%1:04:00::;,moving_in%1:04:00::;moving_in%1:04:00::;,0.0
2235,v,turn_out#v#02,turn_out#v#04,merged,turn_out%2:42:01::;,turn_out%2:42:01::;turn_out%2:42:01::;,0.0
2236,v,turn_out#v#02,turn_out#v#03,not-merged,turn_out%2:42:01::;,turn_out%2:42:01::;,0.0
2237,v,turn_out#v#02,turn_out#v#05,not-merged,turn_out%2:42:01::;,turn_out%2:42:01::;,0.0
2238,v,turn_out#v#02,turn_out#v#10,not-merged,turn_out%2:42:01::;,turn_out%2:42:01::;turn_out%2:42:01::;turn_out%2:42:01::;turn_out%2:42:01::;,0.0
2239,v,turn_out#v#04,turn_out#v#03,not-merged,turn_out%2:42:02::;come_out%2:42:00::;,come_out%2:42:00::;,0.0
2240,v,turn_out#v#04,turn_out#v#05,not-merged,turn_out%2:42:02::;come_out%2:42:00::;,come_out%2:42:00::;,0.0
2241,v,turn_out#v#04,turn_out#v#10,not-merged,turn_out%2:42:02::;come_out%2:42:00::;,come_out%2:42:00::;come_out%2:42:00::;come_out%2:42:00::;come_out%2:42:00::;,0.0
2242,v,turn_out#v#03,turn_out#v#05,not-merged,turn_out%2:36:01::;,turn_out%2:36:01::;,0.0
2243,v,turn_out#v#03,turn_out#v#10,not-merged,turn_out%2:36:01::;,turn_out%2:36:01::;turn_out%2:36:01::;turn_out%2:36:01::;turn_out%2:36:01::;,0.0
2244,v,turn_out#v#05,turn_out#v#10,not-merged,turn_out%2:30:00::;,turn_out%2:30:00::;turn_out%2:30:00::;turn_out%2:30:00::;turn_out%2:30:00::;,0.0
2245,n,water#n#01,water#n#04,merged,water%1:27:00::;h2o%1:27:00::;,h2o%1:27:00::;,0.0
2246,v,treat#v#08,treat#v#01,merged,treat%2:31:00::;,treat%2:31:00::;treat%2:31:00::;treat%2:31:00::;,1.0
2247,v,treat#v#08,treat#v#05,not-merged,treat%2:31:00::;,treat%2:31:00::;,1.0
2248,v,treat#v#08,treat#v#03,not-merged,treat%2:31:00::;,treat%2:31:00::;treat%2:31:00::;,1.0
2249,v,treat#v#08,treat#v#07,not-merged,treat%2:31:00::;,treat%2:31:00::;,1.0
2250,v,treat#v#01,treat#v#05,not-merged,treat%2:41:00::;handle%2:41:03::;do_by%2:41:00::;,do_by%2:41:00::;,0.0
2251,v,treat#v#01,treat#v#03,not-merged,treat%2:41:00::;handle%2:41:03::;do_by%2:41:00::;,do_by%2:41:00::;do_by%2:41:00::;,0.0
2252,v,treat#v#01,treat#v#07,not-merged,treat%2:41:00::;handle%2:41:03::;do_by%2:41:00::;,do_by%2:41:00::;,0.0
2253,v,treat#v#05,treat#v#03,not-merged,treat%2:40:00::;,treat%2:40:00::;treat%2:40:00::;,1.0
2254,v,treat#v#05,treat#v#07,not-merged,treat%2:40:00::;,treat%2:40:00::;,1.0
2255,v,treat#v#03,treat#v#07,not-merged,treat%2:29:00::;care_for%2:29:00::;,care_for%2:29:00::;,0.0
2256,v,exercise#v#03,exercise#v#04,merged,exercise%2:29:01::;work%2:29:00::;work_out%2:29:01::;,work_out%2:29:01::;work_out%2:29:01::;,0.0
2257,n,bar#n#02,bar#n#14,merged,bar%1:06:05::;,bar%1:06:05::;,1.0
2258,n,bar#n#02,bar#n#05,not-merged,bar%1:06:05::;,bar%1:06:05::;,1.0
2259,n,bar#n#02,bar#n#03,not-merged,bar%1:06:05::;,bar%1:06:05::;,1.0
2260,n,bar#n#02,bar#n#07,not-merged,bar%1:06:05::;,bar%1:06:05::;,1.0
2261,n,bar#n#02,bar#n#08,not-merged,bar%1:06:05::;,bar%1:06:05::;,1.0
2262,n,bar#n#02,bar#n#13,not-merged,bar%1:06:05::;,bar%1:06:05::;,1.0
2263,n,bar#n#14,bar#n#05,not-merged,bar%1:06:07::;,bar%1:06:07::;,1.0
2264,n,bar#n#14,bar#n#03,not-merged,bar%1:06:07::;,bar%1:06:07::;,1.0
2265,n,bar#n#14,bar#n#07,not-merged,bar%1:06:07::;,bar%1:06:07::;,1.0
2266,n,bar#n#14,bar#n#08,not-merged,bar%1:06:07::;,bar%1:06:07::;,1.0
2267,n,bar#n#14,bar#n#13,not-merged,bar%1:06:07::;,bar%1:06:07::;,1.0
2268,n,bar#n#05,bar#n#03,merged,bar%1:06:02::;,bar%1:06:02::;,1.0
2269,n,bar#n#05,bar#n#07,not-merged,bar%1:06:02::;,bar%1:06:02::;,1.0
2270,n,bar#n#05,bar#n#08,not-merged,bar%1:06:02::;,bar%1:06:02::;,1.0
2271,n,bar#n#05,bar#n#13,not-merged,bar%1:06:02::;,bar%1:06:02::;,1.0
2272,n,bar#n#03,bar#n#07,not-merged,bar%1:06:00::;,bar%1:06:00::;,1.0
2273,n,bar#n#03,bar#n#08,not-merged,bar%1:06:00::;,bar%1:06:00::;,1.0
2274,n,bar#n#03,bar#n#13,not-merged,bar%1:06:00::;,bar%1:06:00::;,1.0
2275,n,bar#n#07,bar#n#08,not-merged,bar%1:23:00::;,bar%1:23:00::;,0.0
2276,n,bar#n#07,bar#n#13,not-merged,bar%1:23:00::;,bar%1:23:00::;,0.0
2277,n,bar#n#08,bar#n#13,not-merged,bar%1:17:00::;,bar%1:17:00::;,1.0
2278,v,work#v#02,work#v#01,merged,work%2:41:00::;do_work%2:41:00::;,do_work%2:41:00::;,0.0
2279,v,work#v#02,work#v#08,merged,work%2:41:00::;do_work%2:41:00::;,do_work%2:41:00::;,0.0
2280,v,work#v#02,work#v#12,merged,work%2:41:00::;do_work%2:41:00::;,do_work%2:41:00::;do_work%2:41:00::;,0.0
2281,v,work#v#02,work#v#03,not-merged,work%2:41:00::;do_work%2:41:00::;,do_work%2:41:00::;do_work%2:41:00::;,0.0
2282,v,work#v#02,work#v#16,not-merged,work%2:41:00::;do_work%2:41:00::;,do_work%2:41:00::;,0.0
2283,v,work#v#02,work#v#17,not-merged,work%2:41:00::;do_work%2:41:00::;,do_work%2:41:00::;,0.0
2284,v,work#v#02,work#v#14,not-merged,work%2:41:00::;do_work%2:41:00::;,do_work%2:41:00::;,0.0
2285,v,work#v#02,work#v#05,not-merged,work%2:41:00::;do_work%2:41:00::;,do_work%2:41:00::;do_work%2:41:00::;do_work%2:41:00::;,0.0
2286,v,work#v#02,work#v#09,not-merged,work%2:41:00::;do_work%2:41:00::;,do_work%2:41:00::;,0.0
2287,v,work#v#02,work#v#21,not-merged,work%2:41:00::;do_work%2:41:00::;,do_work%2:41:00::;,0.0
2288,v,work#v#02,work#v#18,not-merged,work%2:41:00::;do_work%2:41:00::;,do_work%2:41:00::;,0.0
2289,v,work#v#02,work#v#19,not-merged,work%2:41:00::;do_work%2:41:00::;,do_work%2:41:00::;,0.0
2290,v,work#v#02,work#v#10,not-merged,work%2:41:00::;do_work%2:41:00::;,do_work%2:41:00::;,0.0
2291,v,work#v#02,work#v#27,not-merged,work%2:41:00::;do_work%2:41:00::;,do_work%2:41:00::;,0.0
2292,v,work#v#01,work#v#08,merged,work%2:41:02::;,work%2:41:02::;,1.0
2293,v,work#v#01,work#v#12,merged,work%2:41:02::;,work%2:41:02::;work%2:41:02::;,1.0
2294,v,work#v#01,work#v#03,not-merged,work%2:41:02::;,work%2:41:02::;work%2:41:02::;,1.0
2295,v,work#v#01,work#v#16,not-merged,work%2:41:02::;,work%2:41:02::;,1.0
2296,v,work#v#01,work#v#17,not-merged,work%2:41:02::;,work%2:41:02::;,1.0
2297,v,work#v#01,work#v#14,not-merged,work%2:41:02::;,work%2:41:02::;,1.0
2298,v,work#v#01,work#v#05,not-merged,work%2:41:02::;,work%2:41:02::;work%2:41:02::;work%2:41:02::;,1.0
2299,v,work#v#01,work#v#09,not-merged,work%2:41:02::;,work%2:41:02::;,1.0
2300,v,work#v#01,work#v#21,not-merged,work%2:41:02::;,work%2:41:02::;,1.0
2301,v,work#v#01,work#v#18,not-merged,work%2:41:02::;,work%2:41:02::;,1.0
2302,v,work#v#01,work#v#19,not-merged,work%2:41:02::;,work%2:41:02::;,1.0
2303,v,work#v#01,work#v#10,not-merged,work%2:41:02::;,work%2:41:02::;,1.0
2304,v,work#v#01,work#v#27,not-merged,work%2:41:02::;,work%2:41:02::;,1.0
2305,v,work#v#08,work#v#12,merged,work%2:41:04::;,work%2:41:04::;work%2:41:04::;,1.0
2306,v,work#v#08,work#v#03,not-merged,work%2:41:04::;,work%2:41:04::;work%2:41:04::;,1.0
2307,v,work#v#08,work#v#16,not-merged,work%2:41:04::;,work%2:41:04::;,1.0
2308,v,work#v#08,work#v#17,not-merged,work%2:41:04::;,work%2:41:04::;,1.0
2309,v,work#v#08,work#v#14,not-merged,work%2:41:04::;,work%2:41:04::;,1.0
2310,v,work#v#08,work#v#05,not-merged,work%2:41:04::;,work%2:41:04::;work%2:41:04::;work%2:41:04::;,1.0
2311,v,work#v#08,work#v#09,not-merged,work%2:41:04::;,work%2:41:04::;,1.0
2312,v,work#v#08,work#v#21,not-merged,work%2:41:04::;,work%2:41:04::;,1.0
2313,v,work#v#08,work#v#18,not-merged,work%2:41:04::;,work%2:41:04::;,1.0
2314,v,work#v#08,work#v#19,not-merged,work%2:41:04::;,work%2:41:04::;,1.0
2315,v,work#v#08,work#v#10,not-merged,work%2:41:04::;,work%2:41:04::;,1.0
2316,v,work#v#08,work#v#27,not-merged,work%2:41:04::;,work%2:41:04::;,1.0
2317,v,work#v#12,work#v#03,not-merged,work%2:41:01::;put_to_work%2:41:00::;,put_to_work%2:41:00::;put_to_work%2:41:00::;,0.0
2321,v,work#v#12,work#v#05,not-merged,work%2:41:01::;put_to_work%2:41:00::;,put_to_work%2:41:00::;put_to_work%2:41:00::;put_to_work%2:41:00::;,0.0
2322,v,work#v#12,work#v#09,not-merged,work%2:41:01::;put_to_work%2:41:00::;,put_to_work%2:41:00::;,0.0
2326,v,work#v#12,work#v#10,not-merged,work%2:41:01::;put_to_work%2:41:00::;,put_to_work%2:41:00::;,0.0
2328,v,work#v#03,work#v#16,not-merged,work%2:41:03::;act%2:41:06::;,act%2:41:06::;,0.0
2329,v,work#v#03,work#v#17,not-merged,work%2:41:03::;act%2:41:06::;,act%2:41:06::;,0.0
2330,v,work#v#03,work#v#14,not-merged,work%2:41:03::;act%2:41:06::;,act%2:41:06::;,0.0
2331,v,work#v#03,work#v#05,not-merged,work%2:41:03::;act%2:41:06::;,act%2:41:06::;act%2:41:06::;act%2:41:06::;,0.0
2332,v,work#v#03,work#v#09,not-merged,work%2:41:03::;act%2:41:06::;,act%2:41:06::;,0.0
2333,v,work#v#03,work#v#21,not-merged,work%2:41:03::;act%2:41:06::;,act%2:41:06::;,0.0
2334,v,work#v#03,work#v#18,not-merged,work%2:41:03::;act%2:41:06::;,act%2:41:06::;,0.0
2335,v,work#v#03,work#v#19,not-merged,work%2:41:03::;act%2:41:06::;,act%2:41:06::;,0.0
2336,v,work#v#03,work#v#10,not-merged,work%2:41:03::;act%2:41:06::;,act%2:41:06::;,0.0
2337,v,work#v#03,work#v#27,not-merged,work%2:41:03::;act%2:41:06::;,act%2:41:06::;,0.0
2339,v,work#v#16,work#v#14,not-merged,work%2:41:11::;,work%2:41:11::;,1.0
2340,v,work#v#16,work#v#05,not-merged,work%2:41:11::;,work%2:41:11::;work%2:41:11::;work%2:41:11::;,1.0
2341,v,work#v#16,work#v#09,not-merged,work%2:41:11::;,work%2:41:11::;,1.0
2342,v,work#v#16,work#v#21,not-merged,work%2:41:11::;,work%2:41:11::;,1.0
2343,v,work#v#16,work#v#18,not-merged,work%2:41:11::;,work%2:41:11::;,1.0
2344,v,work#v#16,work#v#19,not-merged,work%2:41:11::;,work%2:41:11::;,1.0
2345,v,work#v#16,work#v#10,not-merged,work%2:41:11::;,work%2:41:11::;,1.0
2346,v,work#v#16,work#v#27,not-merged,work%2:41:11::;,work%2:41:11::;,1.0
2347,v,work#v#17,work#v#14,not-merged,work%2:41:12::;,work%2:41:12::;,1.0
2348,v,work#v#17,work#v#05,not-merged,work%2:41:12::;,work%2:41:12::;work%2:41:12::;work%2:41:12::;,1.0
2349,v,work#v#17,work#v#09,not-merged,work%2:41:12::;,work%2:41:12::;,1.0
2350,v,work#v#17,work#v#21,not-merged,work%2:41:12::;,work%2:41:12::;,1.0
2351,v,work#v#17,work#v#18,not-merged,work%2:41:12::;,work%2:41:12::;,1.0
2352,v,work#v#17,work#v#19,not-merged,work%2:41:12::;,work%2:41:12::;,1.0
2353,v,work#v#17,work#v#10,not-merged,work%2:41:12::;,work%2:41:12::;,1.0
2354,v,work#v#17,work#v#27,not-merged,work%2:41:12::;,work%2:41:12::;,1.0
2355,v,work#v#14,work#v#05,merged,work%2:42:10::;,work%2:42:10::;work%2:42:10::;work%2:42:10::;,0.0
2356,v,work#v#14,work#v#09,not-merged,work%2:42:10::;,work%2:42:10::;,0.0
2360,v,work#v#14,work#v#10,not-merged,work%2:42:10::;,work%2:42:10::;,0.0
2362,v,work#v#05,work#v#09,not-merged,work%2:36:00::;work_on%2:36:00::;process%2:36:00::;,process%2:36:00::;,1.0
2363,v,work#v#05,work#v#21,not-merged,work%2:36:00::;work_on%2:36:00::;process%2:36:00::;,process%2:36:00::;,1.0
2364,v,work#v#05,work#v#18,not-merged,work%2:36:00::;work_on%2:36:00::;process%2:36:00::;,process%2:36:00::;,1.0
2365,v,work#v#05,work#v#19,not-merged,work%2:36:00::;work_on%2:36:00::;process%2:36:00::;,process%2:36:00::;,1.0
2366,v,work#v#05,work#v#10,not-merged,work%2:36:00::;work_on%2:36:00::;process%2:36:00::;,process%2:36:00::;,1.0
2367,v,work#v#05,work#v#27,not-merged,work%2:36:00::;work_on%2:36:00::;process%2:36:00::;,process%2:36:00::;,1.0
2368,v,work#v#09,work#v#21,merged,work%2:41:05::;,work%2:41:05::;,1.0
2369,v,work#v#09,work#v#18,not-merged,work%2:41:05::;,work%2:41:05::;,1.0
2370,v,work#v#09,work#v#19,not-merged,work%2:41:05::;,work%2:41:05::;,1.0
2371,v,work#v#09,work#v#10,not-merged,work%2:41:05::;,work%2:41:05::;,1.0
2372,v,work#v#09,work#v#27,not-merged,work%2:41:05::;,work%2:41:05::;,1.0
2375,v,work#v#21,work#v#10,not-merged,work%2:35:14::;,work%2:35:14::;,1.0
2378,v,work#v#18,work#v#10,not-merged,work%2:39:10::;,work%2:39:10::;,1.0
2379,v,work#v#18,work#v#27,not-merged,work%2:39:10::;,work%2:39:10::;,1.0
2380,v,work#v#19,work#v#10,not-merged,work%2:37:10::;,work%2:37:10::;,1.0
2381,v,work#v#19,work#v#27,not-merged,work%2:37:10::;,work%2:37:10::;,1.0
2383,n,facility#n#04,facility#n#01,merged,facility%1:04:01::;,facility%1:04:01::;facility%1:04:01::;,1.0
2384,n,facility#n#04,facility#n#05,merged,facility%1:04:01::;,facility%1:04:01::;,1.0
2385,n,facility#n#04,facility#n#03,not-merged,facility%1:04:01::;,facility%1:04:01::;facility%1:04:01::;,1.0
2386,n,facility#n#01,facility#n#05,merged,facility%1:06:00::;installation%1:06:00::;,installation%1:06:00::;,1.0
2387,n,facility#n#01,facility#n#03,not-merged,facility%1:06:00::;installation%1:06:00::;,installation%1:06:00::;installation%1:06:00::;,1.0
2388,n,facility#n#05,facility#n#03,not-merged,facility%1:04:00::;,facility%1:04:00::;facility%1:04:00::;,1.0
2389,v,work_out#v#05,work_out#v#02,not-merged,work_out%2:31:07::;,work_out%2:31:07::;,0.0
2390,v,hold#v#08,hold#v#18,not-merged,hold%2:42:13::;bear%2:42:14::;carry%2:42:03::;contain%2:42:13::;,contain%2:42:13::;contain%2:42:13::;contain%2:42:13::;,1.0
2391,n,circuit#n#03,circuit#n#01,not-merged,circuit%1:15:00::;,circuit%1:15:00::;circuit%1:15:00::;circuit%1:15:00::;,1.0
2392,n,circuit#n#03,circuit#n#04,not-merged,circuit%1:15:00::;,circuit%1:15:00::;,1.0
2393,n,circuit#n#01,circuit#n#04,not-merged,circuit%1:06:00::;electrical_circuit%1:06:00::;electric_circuit%1:06:00::;,electric_circuit%1:06:00::;,0.0
2394,v,face#v#04,face#v#07,not-merged,face%2:42:02::;,face%2:42:02::;,1.0
2395,v,face#v#04,face#v#05,not-merged,face%2:42:02::;,face%2:42:02::;,1.0
2396,v,face#v#04,face#v#09,not-merged,face%2:42:02::;,face%2:42:02::;,1.0
2397,v,face#v#04,face#v#08,not-merged,face%2:42:02::;,face%2:42:02::;,1.0
2398,v,face#v#07,face#v#05,merged,face%2:39:04::;,face%2:39:04::;,1.0
2399,v,face#v#07,face#v#09,not-merged,face%2:39:04::;,face%2:39:04::;,1.0
2400,v,face#v#07,face#v#08,not-merged,face%2:39:04::;,face%2:39:04::;,1.0
